sido_code,sigungu_code,emd_code,week_type,FRIN_CG
11000,11010,1101053,weekday,85.16
11000,11010,1101054,weekday,45.41
11000,11010,1101055,weekday,27.78
11000,11010,1101056,weekday,69.59
11000,11010,1101057,weekday,53.07
11000,11010,1101058,weekday,72.2
11000,11010,1101060,weekday,51.56
11000,11010,1101061,weekday,67.49
11000,11010,1101063,weekday,75.34
11000,11010,1101064,weekday,41.87
11000,11010,1101067,weekday,93.89
11000,11010,1101069,weekday,28.57
11000,11010,1101070,weekday,75.4
11000,11010,1101071,weekday,88.51
11000,11010,1101072,weekday,40.31
11000,11010,1101073,weekday,49.16
11000,11020,1102052,weekday,45.43
11000,11020,1102054,weekday,41.36
11000,11020,1102055,weekday,46.08
11000,11020,1102057,weekday,24.89
11000,11020,1102058,weekday,37.64
11000,11020,1102059,weekday,46.02
11000,11020,1102060,weekday,47.64
11000,11020,1102065,weekday,51.71
11000,11020,1102067,weekday,64.86
11000,11020,1102068,weekday,53.76
11000,11020,1102069,weekday,57.45
11000,11020,1102070,weekday,28.44
11000,11020,1102071,weekday,54.73
11000,11020,1102072,weekday,58.91
11000,11020,1102073,weekday,60.15
11000,11030,1103051,weekday,55.2
11000,11030,1103052,weekday,30.88
11000,11030,1103053,weekday,40.7
11000,11030,1103057,weekday,70.39
11000,11030,1103058,weekday,53.04
11000,11030,1103059,weekday,72.84
11000,11030,1103063,weekday,78.14
11000,11030,1103064,weekday,65.88
11000,11030,1103065,weekday,49.67
11000,11030,1103066,weekday,26.04
11000,11030,1103069,weekday,56.72
11000,11030,1103070,weekday,57.58
11000,11030,1103071,weekday,40.79
11000,11030,1103072,weekday,45.97
11000,11030,1103073,weekday,44.81
11000,11030,1103074,weekday,33.26
11000,11040,1104052,weekday,44.01
11000,11040,1104054,weekday,49.23
11000,11040,1104055,weekday,37.05
11000,11040,1104056,weekday,40.7
11000,11040,1104057,weekday,48.52
11000,11040,1104058,weekday,37.54
11000,11040,1104059,weekday,51.98
11000,11040,1104062,weekday,51.33
11000,11040,1104065,weekday,56.51
11000,11040,1104066,weekday,56.88
11000,11040,1104067,weekday,77.82
11000,11040,1104068,weekday,67.74
11000,11040,1104069,weekday,59.63
11000,11040,1104070,weekday,34.6
11000,11040,1104071,weekday,61
11000,11040,1104072,weekday,57.58
11000,11040,1104073,weekday,57.95
11000,11050,1105053,weekday,74.68
11000,11050,1105054,weekday,81
11000,11050,1105055,weekday,78.37
11000,11050,1105056,weekday,87.53
11000,11050,1105057,weekday,87.5
11000,11050,1105058,weekday,69.77
11000,11050,1105059,weekday,48.21
11000,11050,1105060,weekday,90.13
11000,11050,1105061,weekday,79.96
11000,11050,1105062,weekday,50.43
11000,11050,1105063,weekday,70.39
11000,11050,1105064,weekday,67.22
11000,11050,1105065,weekday,65.6
11000,11050,1105066,weekday,66.82
11000,11050,1105067,weekday,82.13
11000,11060,1106071,weekday,70.58
11000,11060,1106072,weekday,89.13
11000,11060,1106073,weekday,54.19
11000,11060,1106080,weekday,59.98
11000,11060,1106081,weekday,63.69
11000,11060,1106082,weekday,60.86
11000,11060,1106083,weekday,63.16
11000,11060,1106084,weekday,35.1
11000,11060,1106086,weekday,48.07
11000,11060,1106087,weekday,37.34
11000,11060,1106088,weekday,39.51
11000,11060,1106089,weekday,56.81
11000,11060,1106090,weekday,43
11000,11060,1106091,weekday,48.47
11000,11070,1107052,weekday,68.96
11000,11070,1107054,weekday,71.88
11000,11070,1107055,weekday,63.33
11000,11070,1107057,weekday,23.62
11000,11070,1107059,weekday,51.89
11000,11070,1107060,weekday,87.15
11000,11070,1107061,weekday,92.7
11000,11070,1107062,weekday,82
11000,11070,1107064,weekday,74.1
11000,11070,1107065,weekday,63.61
11000,11070,1107068,weekday,65.6
11000,11070,1107069,weekday,65.62
11000,11070,1107070,weekday,48.33
11000,11070,1107071,weekday,65.06
11000,11070,1107072,weekday,49.06
11000,11070,1107073,weekday,66.7
11000,11080,1108058,weekday,66.17
11000,11080,1108059,weekday,42.54
11000,11080,1108060,weekday,47.03
11000,11080,1108061,weekday,49.56
11000,11080,1108062,weekday,44.21
11000,11080,1108063,weekday,53.32
11000,11080,1108064,weekday,79.02
11000,11080,1108065,weekday,56.59
11000,11080,1108066,weekday,56.02
11000,11080,1108068,weekday,80.92
11000,11080,1108071,weekday,55.77
11000,11080,1108072,weekday,74.99
11000,11080,1108076,weekday,66.67
11000,11080,1108077,weekday,70.46
11000,11080,1108078,weekday,48.39
11000,11080,1108081,weekday,44.58
11000,11080,1108082,weekday,60.02
11000,11080,1108083,weekday,52.63
11000,11080,1108084,weekday,54.77
11000,11080,1108085,weekday,71.85
11000,11090,1109060,weekday,57.36
11000,11090,1109061,weekday,39.43
11000,11090,1109062,weekday,37.12
11000,11090,1109063,weekday,35.96
11000,11090,1109064,weekday,54.24
11000,11090,1109065,weekday,66.57
11000,11090,1109069,weekday,50.93
11000,11090,1109070,weekday,41.78
11000,11090,1109071,weekday,50.65
11000,11090,1109072,weekday,64.49
11000,11090,1109073,weekday,55.73
11000,11090,1109074,weekday,40.12
11000,11090,1109075,weekday,69.06
11000,11100,1110051,weekday,39.32
11000,11100,1110052,weekday,60.55
11000,11100,1110053,weekday,58.32
11000,11100,1110054,weekday,62.44
11000,11100,1110055,weekday,50.68
11000,11100,1110056,weekday,70.24
11000,11100,1110057,weekday,48.61
11000,11100,1110059,weekday,42.23
11000,11100,1110060,weekday,61.58
11000,11100,1110061,weekday,69.33
11000,11100,1110062,weekday,57.62
11000,11100,1110063,weekday,49.6
11000,11100,1110064,weekday,37.35
11000,11100,1110065,weekday,39.81
11000,11110,1111051,weekday,54.29
11000,11110,1111052,weekday,55.26
11000,11110,1111053,weekday,55.39
11000,11110,1111056,weekday,33.04
11000,11110,1111058,weekday,37.91
11000,11110,1111059,weekday,80.92
11000,11110,1111060,weekday,55.58
11000,11110,1111061,weekday,44.25
11000,11110,1111064,weekday,52.08
11000,11110,1111065,weekday,83.18
11000,11110,1111066,weekday,50.69
11000,11110,1111069,weekday,58.89
11000,11110,1111072,weekday,71.03
11000,11110,1111073,weekday,85.04
11000,11110,1111074,weekday,70.06
11000,11110,1111076,weekday,52.37
11000,11110,1111077,weekday,77.21
11000,11110,1111078,weekday,66.12
11000,11110,1111079,weekday,71.46
11000,11120,1112051,weekday,38.13
11000,11120,1112052,weekday,47.29
11000,11120,1112055,weekday,93.25
11000,11120,1112056,weekday,64.41
11000,11120,1112057,weekday,63.38
11000,11120,1112058,weekday,58.68
11000,11120,1112059,weekday,44.73
11000,11120,1112060,weekday,57.8
11000,11120,1112065,weekday,69.14
11000,11120,1112066,weekday,69.09
11000,11120,1112067,weekday,91.3
11000,11120,1112068,weekday,39.75
11000,11120,1112071,weekday,74.57
11000,11120,1112072,weekday,76.66
11000,11120,1112073,weekday,54.86
11000,11120,1112074,weekday,74.05
11000,11130,1113052,weekday,71.2
11000,11130,1113062,weekday,58.95
11000,11130,1113064,weekday,79.83
11000,11130,1113065,weekday,39.05
11000,11130,1113066,weekday,51.56
11000,11130,1113068,weekday,71.73
11000,11130,1113069,weekday,42.73
11000,11130,1113070,weekday,67.16
11000,11130,1113071,weekday,35.03
11000,11130,1113072,weekday,66.92
11000,11130,1113073,weekday,74.87
11000,11130,1113074,weekday,94.47
11000,11130,1113075,weekday,91.64
11000,11130,1113076,weekday,74.72
11000,11140,1114059,weekday,86.78
11000,11140,1114060,weekday,61.04
11000,11140,1114061,weekday,70.81
11000,11140,1114063,weekday,63.32
11000,11140,1114066,weekday,79.53
11000,11140,1114068,weekday,83.24
11000,11140,1114069,weekday,78.83
11000,11140,1114070,weekday,90.32
11000,11140,1114071,weekday,64.99
11000,11140,1114072,weekday,67.02
11000,11140,1114073,weekday,65.68
11000,11140,1114074,weekday,52.22
11000,11140,1114075,weekday,91.96
11000,11140,1114076,weekday,53.99
11000,11140,1114077,weekday,68.19
11000,11140,1114078,weekday,86.91
11000,11150,1115051,weekday,29.18
11000,11150,1115052,weekday,63.17
11000,11150,1115053,weekday,54.19
11000,11150,1115054,weekday,51.41
11000,11150,1115057,weekday,47.16
11000,11150,1115058,weekday,31.42
11000,11150,1115059,weekday,38.38
11000,11150,1115060,weekday,23.3
11000,11150,1115061,weekday,39.26
11000,11150,1115062,weekday,37.69
11000,11150,1115063,weekday,66.94
11000,11150,1115064,weekday,53.28
11000,11150,1115065,weekday,40.91
11000,11150,1115066,weekday,36.44
11000,11150,1115069,weekday,34.1
11000,11150,1115070,weekday,51.77
11000,11150,1115071,weekday,28.52
11000,11150,1115072,weekday,33.54
11000,11160,1116051,weekday,66.86
11000,11160,1116052,weekday,69.37
11000,11160,1116053,weekday,99.85
11000,11160,1116054,weekday,67.23
11000,11160,1116055,weekday,53.24
11000,11160,1116057,weekday,22.42
11000,11160,1116058,weekday,43.35
11000,11160,1116059,weekday,7.88
11000,11160,1116061,weekday,69.57
11000,11160,1116063,weekday,42.17
11000,11160,1116064,weekday,55.27
11000,11160,1116065,weekday,68.7
11000,11160,1116066,weekday,42.14
11000,11160,1116067,weekday,44.65
11000,11160,1116069,weekday,63.75
11000,11160,1116070,weekday,59.39
11000,11160,1116071,weekday,63.57
11000,11160,1116072,weekday,58.45
11000,11160,1116073,weekday,45.75
11000,11160,1116074,weekday,57.41
11000,11170,1117051,weekday,75.7
11000,11170,1117052,weekday,53.17
11000,11170,1117054,weekday,41.09
11000,11170,1117055,weekday,50.72
11000,11170,1117056,weekday,43.25
11000,11170,1117061,weekday,58.33
11000,11170,1117062,weekday,58.1
11000,11170,1117064,weekday,27.65
11000,11170,1117065,weekday,54.99
11000,11170,1117067,weekday,93.51
11000,11170,1117069,weekday,45.12
11000,11170,1117070,weekday,61.17
11000,11170,1117071,weekday,64.38
11000,11170,1117072,weekday,56.48
11000,11170,1117073,weekday,48.1
11000,11170,1117074,weekday,35.06
11000,11180,1118051,weekday,65.09
11000,11180,1118052,weekday,62.72
11000,11180,1118053,weekday,46.75
11000,11180,1118054,weekday,40.72
11000,11180,1118055,weekday,65.18
11000,11180,1118057,weekday,61.82
11000,11180,1118058,weekday,26.62
11000,11180,1118059,weekday,60.15
11000,11180,1118060,weekday,75.99
11000,11180,1118061,weekday,48.58
11000,11190,1119054,weekday,53.84
11000,11190,1119055,weekday,49.69
11000,11190,1119056,weekday,47.92
11000,11190,1119061,weekday,63.13
11000,11190,1119062,weekday,72.33
11000,11190,1119063,weekday,40.22
11000,11190,1119065,weekday,41.51
11000,11190,1119066,weekday,46.97
11000,11190,1119067,weekday,44.38
11000,11190,1119068,weekday,32.26
11000,11190,1119069,weekday,42.6
11000,11190,1119070,weekday,55.85
11000,11190,1119071,weekday,57.95
11000,11190,1119072,weekday,27.83
11000,11190,1119073,weekday,57.96
11000,11190,1119074,weekday,49.93
11000,11190,1119075,weekday,32.17
11000,11190,1119076,weekday,61.55
11000,11200,1120052,weekday,26.41
11000,11200,1120053,weekday,38
11000,11200,1120054,weekday,60.88
11000,11200,1120056,weekday,49.34
11000,11200,1120063,weekday,48.41
11000,11200,1120065,weekday,44.34
11000,11200,1120066,weekday,78.34
11000,11200,1120067,weekday,65.44
11000,11200,1120068,weekday,59.31
11000,11200,1120069,weekday,34.11
11000,11200,1120070,weekday,47.34
11000,11200,1120071,weekday,49.87
11000,11200,1120072,weekday,56.12
11000,11200,1120073,weekday,65.79
11000,11210,1121052,weekday,50.81
11000,11210,1121054,weekday,39.55
11000,11210,1121057,weekday,54.19
11000,11210,1121058,weekday,31.72
11000,11210,1121061,weekday,34.67
11000,11210,1121062,weekday,28.39
11000,11210,1121063,weekday,29.3
11000,11210,1121064,weekday,45.14
11000,11210,1121065,weekday,50.51
11000,11210,1121066,weekday,36.64
11000,11210,1121068,weekday,42.82
11000,11210,1121069,weekday,37.31
11000,11210,1121071,weekday,39.45
11000,11210,1121072,weekday,35.3
11000,11210,1121073,weekday,36.06
11000,11210,1121078,weekday,30.36
11000,11210,1121079,weekday,53.48
11000,11210,1121080,weekday,45.06
11000,11210,1121081,weekday,37.05
11000,11210,1121082,weekday,40.78
11000,11210,1121083,weekday,46.25
11000,11220,1122051,weekday,68.8
11000,11220,1122052,weekday,66.97
11000,11220,1122053,weekday,46.7
11000,11220,1122054,weekday,65.35
11000,11220,1122055,weekday,70.52
11000,11220,1122056,weekday,53.19
11000,11220,1122057,weekday,67.3
11000,11220,1122058,weekday,50.33
11000,11220,1122059,weekday,65.65
11000,11220,1122060,weekday,47.7
11000,11220,1122061,weekday,42.25
11000,11220,1122062,weekday,42.43
11000,11220,1122063,weekday,40.22
11000,11220,1122064,weekday,27.45
11000,11220,1122065,weekday,52.3
11000,11220,1122066,weekday,67.2
11000,11220,1122067,weekday,70.62
11000,11220,1122068,weekday,41.27
11000,11230,1123051,weekday,46.95
11000,11230,1123052,weekday,49.88
11000,11230,1123053,weekday,42.21
11000,11230,1123058,weekday,72.77
11000,11230,1123059,weekday,46.96
11000,11230,1123060,weekday,40.42
11000,11230,1123063,weekday,52.64
11000,11230,1123064,weekday,49.43
11000,11230,1123065,weekday,45.98
11000,11230,1123066,weekday,44.49
11000,11230,1123067,weekday,47.75
11000,11230,1123068,weekday,81.49
11000,11230,1123071,weekday,65.19
11000,11230,1123072,weekday,42.4
11000,11230,1123073,weekday,53.58
11000,11230,1123074,weekday,48.75
11000,11230,1123075,weekday,70.63
11000,11230,1123076,weekday,52.7
11000,11230,1123077,weekday,66.05
11000,11230,1123078,weekday,73
11000,11230,1123079,weekday,64.29
11000,11230,1123080,weekday,76
11000,11240,1124051,weekday,49.6
11000,11240,1124052,weekday,49.31
11000,11240,1124053,weekday,74.43
11000,11240,1124054,weekday,59.56
11000,11240,1124055,weekday,57.12
11000,11240,1124056,weekday,75.04
11000,11240,1124057,weekday,33.17
11000,11240,1124058,weekday,39.89
11000,11240,1124059,weekday,28.45
11000,11240,1124060,weekday,38.44
11000,11240,1124061,weekday,73.02
11000,11240,1124062,weekday,51.03
11000,11240,1124063,weekday,65.07
11000,11240,1124064,weekday,34.93
11000,11240,1124065,weekday,54.85
11000,11240,1124066,weekday,42.33
11000,11240,1124067,weekday,46.13
11000,11240,1124068,weekday,77.3
11000,11240,1124069,weekday,55.36
11000,11240,1124071,weekday,31.75
11000,11240,1124075,weekday,36.96
11000,11240,1124077,weekday,63.2
11000,11240,1124078,weekday,32.32
11000,11240,1124079,weekday,54.99
11000,11240,1124080,weekday,62.59
11000,11240,1124081,weekday,70.1
11000,11240,1124082,weekday,50.78
11000,11250,1125051,weekday,76.5
11000,11250,1125052,weekday,65.63
11000,11250,1125053,weekday,58.54
11000,11250,1125054,weekday,70.78
11000,11250,1125055,weekday,67.99
11000,11250,1125056,weekday,68.18
11000,11250,1125058,weekday,60.51
11000,11250,1125059,weekday,48.39
11000,11250,1125061,weekday,71.25
11000,11250,1125063,weekday,87.72
11000,11250,1125065,weekday,37.55
11000,11250,1125066,weekday,87.02
11000,11250,1125067,weekday,38.24
11000,11250,1125070,weekday,23.53
11000,11250,1125071,weekday,47.43
11000,11250,1125072,weekday,71.34
11000,11250,1125073,weekday,64.54
11000,11250,1125074,weekday,73.41
21000,21010,2101051,weekday,54.9
21000,21010,2101052,weekday,78.52
21000,21010,2101053,weekday,49.9
21000,21010,2101054,weekday,55.96
21000,21010,2101056,weekday,53.39
21000,21010,2101057,weekday,90.98
21000,21010,2101058,weekday,90.74
21000,21010,2101059,weekday,71.89
21000,21010,2101060,weekday,28.34
21000,21020,2102051,weekday,38.74
21000,21020,2102052,weekday,19.9
21000,21020,2102053,weekday,37.57
21000,21020,2102054,weekday,67.88
21000,21020,2102056,weekday,76.71
21000,21020,2102057,weekday,17.79
21000,21020,2102059,weekday,81.13
21000,21020,2102061,weekday,46.35
21000,21020,2102063,weekday,69.47
21000,21020,2102064,weekday,71.47
21000,21020,2102065,weekday,40.37
21000,21020,2102068,weekday,30.97
21000,21020,2102069,weekday,48.4
21000,21030,2103051,weekday,86.91
21000,21030,2103052,weekday,94.16
21000,21030,2103053,weekday,50.07
21000,21030,2103055,weekday,42.08
21000,21030,2103056,weekday,60.25
21000,21030,2103057,weekday,74.34
21000,21030,2103060,weekday,51.57
21000,21030,2103066,weekday,38.54
21000,21030,2103068,weekday,51.54
21000,21030,2103070,weekday,84.34
21000,21030,2103071,weekday,83.14
21000,21040,2104053,weekday,17.55
21000,21040,2104054,weekday,39.71
21000,21040,2104055,weekday,31.15
21000,21040,2104059,weekday,30.15
21000,21040,2104063,weekday,13.91
21000,21040,2104064,weekday,36.07
21000,21040,2104065,weekday,40.27
21000,21040,2104066,weekday,41.64
21000,21040,2104067,weekday,22.06
21000,21040,2104068,weekday,61.58
21000,21040,2104069,weekday,34.36
21000,21050,2105052,weekday,74.57
21000,21050,2105054,weekday,31.57
21000,21050,2105055,weekday,48.55
21000,21050,2105056,weekday,68.84
21000,21050,2105057,weekday,51.12
21000,21050,2105061,weekday,66.38
21000,21050,2105064,weekday,35.13
21000,21050,2105066,weekday,67.55
21000,21050,2105068,weekday,58.76
21000,21050,2105070,weekday,84.87
21000,21050,2105072,weekday,49.1
21000,21050,2105074,weekday,34.59
21000,21050,2105075,weekday,75.06
21000,21050,2105076,weekday,73.5
21000,21050,2105077,weekday,69.5
21000,21050,2105080,weekday,75.98
21000,21050,2105081,weekday,51.67
21000,21050,2105082,weekday,76.65
